JCOMMOPS WMO-PLATFORM cross reference list as of 2012-09-08 for WMO number still allocated in the last 6 months (with WMO Ids that are numerical)

WMO;TELECOM ID;TELECOM SYSTEM;PTFM NAME;PTFM FAMILY;PTFM TYPE;CONTACT NAME;EMAIL;PROGRAM;ROLE;AGENCY;COUNTRY;ALLOC_DATE;DEALLOC_DATE;ARGOS_PROG
23508;102052;ARGOS;ARGOS:102052;DB;DB;;;;;NAVOCEANO;USA;2012-03-26;2012-06-28;599
23509;102053;ARGOS;ARGOS:102053;DB;DB;;;;;NAVOCEANO;USA;2012-04-03;2012-06-28;599
23509;102053;ARGOS;ARGOS:102053;DB;DB;;;;;NAVOCEANO;USA;2012-04-03;2012-06-28;599
23511;107441;ARGOS;ARGOS:107441;DB;SVP;;;;;NAVOCEANO;USA;2012-02-17;2012-04-04;
23511;107441;ARGOS;ARGOS:107441;DB;SVP;;;;;NAVOCEANO;USA;2012-02-17;2012-04-04;
23512;107442;ARGOS;ARGOS:107442;DB;SVP;;;;;NAVOCEANO;USA;2012-02-15;2012-04-04;
23512;107442;ARGOS;ARGOS:107442;DB;SVP;;;;;NAVOCEANO;USA;2012-02-15;2012-04-04;
23518;107448;ARGOS;ARGOS:107448;DB;SVP;;;;;NAVOCEANO;USA;2012-02-15;2012-04-04;
23518;107448;ARGOS;ARGOS:107448;DB;SVP;;;;;NAVOCEANO;USA;2012-02-15;2012-04-04;
23600;55608;ARGOS;ARGOS:55608;DB;SVPBD2;;;;;NIO;IND;2011-11-09;2012-04-11;
23667;54017;ARGOS;ARGOS:54017;;;;;;;NIO;IND;2011-12-02;2012-06-04;
23668;54038;ARGOS;ARGOS:54038;DB;SVPBD2;;;;;NIO;IND;2011-12-02;2012-06-04;
23669;113732;ARGOS;ARGOS:113732;DB;SVPB;;;;;NIO;IND;2012-07-09;3000-01-01;
23671;98680;ARGOS;ARGOS:98680;DB;SVP;;;;;NIO;IND;2012-07-09;3000-01-01;
23672;37629;ARGOS;ARGOS:37629;DB;SVPB;;;;;NIO;IND;2012-07-09;2012-08-30;
23673;84620;ARGOS;ARGOS:84620;DB;DB;;;;;NIO;IND;2012-02-03;2012-08-30;336
23674;113736;ARGOS;ARGOS:113736;DB;SVPB;;;;;NIO;IND;2012-07-09;3000-01-01;
23677;82626;ARGOS;ARGOS:82626;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-01-23;2012-04-17;
23677;41236;ARGOS;ARGOS:41236;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-08-15;3000-01-01;
23677;41236;ARGOS;ARGOS:41236;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-08-15;3000-01-01;
23677;82626;ARGOS;ARGOS:82626;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-01-23;2012-04-17;
23678;75254;ARGOS;ARGOS:75254;DB;SVP;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;6325
23678;75254;ARGOS;ARGOS:75254;DB;SVP;;;;;NOAA/AOML;USA;2008-11-02;3000-01-01;6325
23692;82304;ARGOS;ARGOS:82304;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-12;2012-04-01;
23692;82304;ARGOS;ARGOS:82304;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-12;2012-04-01;
23705;79586;ARGOS;ARGOS:79586;DB;SVP;;;;;NIO;IND;2012-07-18;3000-01-01;
23706;98671;ARGOS;ARGOS:98671;DB;SVPBD2;;;;;NIO;IND;2012-01-01;2012-04-01;
23707;72424;ARGOS;ARGOS:72424;DB;DB;;;;;NIO;IND;2012-07-18;2012-08-30;336
23708;93507;ARGOS;ARGOS:93507;DB;SVP;;;;;NIO;IND;2012-07-01;3000-01-01;
23709;113735;ARGOS;ARGOS:113735;DB;SVP;;;;;NIO;IND;2012-07-18;3000-01-01;
23710;53937;ARGOS;ARGOS:53937;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23711;54767;ARGOS;ARGOS:54767;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23712;54771;ARGOS;ARGOS:54771;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23713;53938;ARGOS;ARGOS:53938;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23714;53675;ARGOS;ARGOS:53675;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23729;107449;ARGOS;ARGOS:107449;DB;SVPB;;;;;NAVOCEANO;USA;2012-06-15;2012-08-13;
23729;107449;ARGOS;ARGOS:107449;DB;SVPB;;;;;NAVOCEANO;USA;2012-06-15;2012-08-13;
23730;107450;ARGOS;ARGOS:107450;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23730;107450;ARGOS;ARGOS:107450;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23731;107451;ARGOS;ARGOS:107451;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23731;107451;ARGOS;ARGOS:107451;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23732;107452;ARGOS;ARGOS:107452;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23732;107452;ARGOS;ARGOS:107452;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;2012-06-28;
23733;107453;ARGOS;ARGOS:107453;DB;SVP;;;;;NAVOCEANO;USA;2012-05-10;2012-06-28;
23733;107453;ARGOS;ARGOS:107453;DB;SVP;;;;;NAVOCEANO;USA;2012-05-10;2012-06-28;
23735;111566;ARGOS;ARGOS:111566;DB;SVP;;;;;NAVOCEANO;USA;2012-06-18;2012-08-13;
23735;111566;ARGOS;ARGOS:111566;DB;SVP;;;;;NAVOCEANO;USA;2012-06-18;2012-08-13;
23904;41314;ARGOS;ARGOS:41314;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-08-15;3000-01-01;
23904;41314;ARGOS;ARGOS:41314;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-08-15;3000-01-01;
23922;101555;ARGOS;ARGOS:101555;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;3000-01-01;
23922;101555;ARGOS;ARGOS:101555;DB;SVP;;;;;NAVOCEANO;USA;2012-05-14;3000-01-01;
23924;53677;ARGOS;ARGOS:53677;DB;SVP;;;;;NIO;IND;2012-08-07;3000-01-01;
23925;44708;ARGOS;ARGOS:44708;DB;DB;;;;;NIO;IND;2010-07-26;3000-01-01;336
23926;42658;ARGOS3;ARGOS3:42658;DB;SVPB;;;;;NIO;IND;2011-09-15;3000-01-01;
23928;93504;ARGOS;ARGOS:93504;DB;SVPBD2;;;;;NIO;IND;2012-02-02;2012-04-25;
23929;72412;ARGOS;ARGOS:72412;DB;DB;;;;;NIO;IND;2012-07-17;2012-08-09;336
23946;113733;ARGOS;ARGOS:113733;DB;SVPBD2;;;;;NIO;IND;2012-02-03;2012-04-11;
23949;44709;ARGOS;ARGOS:44709;DB;DB;;;;;NIO;IND;2012-02-03;2012-07-03;336
23950;113734;ARGOS;ARGOS:113734;DB;SVPBD2;;;;;NIO;IND;2012-02-03;2012-07-03;
23951;44706;ARGOS;ARGOS:44706;DB;SVPBD;;;;;NIO;IND;2012-01-25;2012-08-30;
23952;98678;ARGOS;ARGOS:98678;DB;SVPB;;;;;NIO;IND;2012-01-25;2012-06-04;336
23955;79585;ARGOS;ARGOS:79585;DB;SVPBD;;;;;NIO;IND;2012-01-06;3000-01-01;
23956;79586;ORBCOMM;ARGOS:79586;DB;SVP;;;;;NIO;IND;2012-02-01;3000-01-01;
23961;101561;ARGOS;ARGOS:101561;DB;SVP;;;;;NIO;IND;2012-05-14;2012-07-03;
23962;109519;ARGOS;ARGOS:109519;DB;SVP;;;;;NOAA/AOML;USA;2012-08-09;3000-01-01;
23962;109519;ARGOS;ARGOS:109519;DB;SVP;;;;;NOAA/AOML;USA;2012-08-09;3000-01-01;
23963;109546;ARGOS;ARGOS:109546;DB;SVP;;;;;NOAA/AOML;USA;2012-08-09;3000-01-01;
23963;109546;ARGOS;ARGOS:109546;DB;SVP;;;;;NOAA/AOML;USA;2012-08-09;3000-01-01;
23966;82319;ARGOS;ARGOS:82319;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-01;3000-01-01;
23966;82319;ARGOS;ARGOS:82319;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-01;3000-01-01;
23967;82647;ARGOS;ARGOS:82647;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-01;2012-04-01;
23967;82647;ARGOS;ARGOS:82647;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-01;2012-04-01;
23968;82636;ARGOS;ARGOS:82636;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-02;2012-04-01;
23968;82636;ARGOS;ARGOS:82636;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-02;2012-04-01;
23969;82307;ARGOS;ARGOS:82307;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-05-01;
23969;82307;ARGOS;ARGOS:82307;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-05-01;
23971;82625;ARGOS;ARGOS:82625;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-06-05;
23971;82625;ARGOS;ARGOS:82625;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-06-05;
23972;82630;ARGOS;ARGOS:82630;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-05-01;
23972;82630;ARGOS;ARGOS:82630;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-02-07;2012-05-01;
23974;81843;ARGOS;ARGOS:81843;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-04-06;2012-09-04;
23974;81843;ARGOS;ARGOS:81843;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-04-06;2012-09-04;
23975;81844;ARGOS;ARGOS:81844;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-04-06;3000-01-01;
23975;81844;ARGOS;ARGOS:81844;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-04-06;3000-01-01;
23981;44195;ARGOS;ARGOS:44195;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-11-29;2012-06-05;
23981;44195;ARGOS;ARGOS:44195;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-11-29;2012-06-05;
23984;44144;ARGOS;ARGOS:44144;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;3000-01-01;
23984;44144;ARGOS;ARGOS:44144;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;3000-01-01;
23985;44117;ARGOS;ARGOS:44117;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;2012-04-01;
23985;44117;ARGOS;ARGOS:44117;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;2012-04-01;
23987;82651;ARGOS;ARGOS:82651;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;3000-01-01;
23987;82651;ARGOS;ARGOS:82651;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-12-05;3000-01-01;
23989;101591;ARGOS;ARGOS:101591;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-02;3000-01-01;
23989;101591;ARGOS;ARGOS:101591;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-02;3000-01-01;
23990;101592;ARGOS;ARGOS:101592;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-02;3000-01-01;
23990;101592;ARGOS;ARGOS:101592;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-02;3000-01-01;
23997;53639;ARGOS;ARGOS:53639;DB;SVPBD2;;;;;NIO;IND;2011-06-16;2012-04-11;
25615;300034013409520;IRIDIUM;IRIDIUM:300034013409520;DB;ICEBUOY;;;;;EUMETNET;EU;2011-09-10;3000-01-01;
25615;300034013409520;IRIDIUM;IRIDIUM:300034013409520;DB;ICEBUOY;;;;;EUMETNET;EU;2011-09-10;3000-01-01;
25619;57010;ARGOS;ARGOS:57010;DB;SVP;;;;;PSC;USA;2012-07-03;2012-08-09;9435
25619;57010;ARGOS;ARGOS:57010;DB;SVP;;;;;PSC;USA;2012-08-13;3000-01-01;9435
25619;57010;ARGOS;ARGOS:57010;DB;SVP;;;;;PSC;USA;2012-07-03;2012-08-09;9435
25619;57010;ARGOS;ARGOS:57010;DB;SVP;;;;;PSC;USA;2012-08-13;3000-01-01;9435
25620;300234011541100;IRIDIUM;IRIDIUM:300234011541100;DB;SVPB;;;;;EUMETNET;EU;2012-08-20;3000-01-01;
25620;300234011541100;IRIDIUM;IRIDIUM:300234011541100;DB;SVPB;;;;;EUMETNET;EU;2012-08-20;3000-01-01;
25621;300234011545080;IRIDIUM;IRIDIUM:300234011545080;DB;SVPB;;;;;EUMETNET;EU;2012-08-24;3000-01-01;
25621;300234011545080;IRIDIUM;IRIDIUM:300234011545080;DB;SVPB;;;;;EUMETNET;EU;2012-08-24;3000-01-01;
25634;98984;ARGOS;ARGOS:98984;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
25634;98984;ARGOS;ARGOS:98984;DB;SVPBD2;;;;;PSC;USA;2012-04-24;3000-01-01;
25634;98984;ARGOS;ARGOS:98984;DB;SVPBD2;;;;;PSC;USA;2012-04-24;3000-01-01;
25634;98984;ARGOS;ARGOS:98984;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
25637;101632;ARGOS;ARGOS:101632;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
25637;101632;ARGOS;ARGOS:101632;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
25637;101632;ARGOS;ARGOS:101632;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
25637;101632;ARGOS;ARGOS:101632;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2011-11-16;2012-06-05;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2012-06-27;2012-07-05;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2012-07-11;3000-01-01;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2011-11-16;2012-06-05;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2012-06-27;2012-07-05;
28401;11119;ARGOS;OS-KEO-32N145E;MB;MB;;;;;NOAA/PMEL;USA;2012-07-11;3000-01-01;
2900055;28937;ARGOS;ARGOS:28937;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2001-06-13;3000-01-01;9986
2900056;6501;ARGOS;ARGOS:06501;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2001-06-14;3000-01-01;2147
2900057;6508;ARGOS;ARGOS:06508;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2001-06-17;3000-01-01;9986
2900079;11196;ARGOS;ARGOS:11196;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2001-12-01;3000-01-01;9990
2900080;11199;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2001-12-01;3000-01-01;9992
2900081;11208;ARGOS;ARGOS:11208;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2001-12-01;3000-01-01;9990
2900082;11212;ARGOS;ARGOS:11212;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900083;11216;ARGOS;ARGOS:11216;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900085;11279;ARGOS;;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900086;19799;ARGOS;ARGOS:19799;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900087;19793;ARGOS;ARGOS:19793;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900088;19794;ARGOS;ARGOS:19794;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9990
2900089;19800;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;20721
2900090;19801;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;20721
2900091;19807;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-04-01;3000-01-01;9992
2900092;27014;ARGOS;ARGOS:27014;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-07-01;3000-01-01;9990
2900093;27015;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-07-01;3000-01-01;20721
2900094;27016;ARGOS;ARGOS:27016;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2002-07-01;3000-01-01;30721
2900095;27146;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9992
2900096;27147;ARGOS;APEX_TS17;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9992
2900097;27148;ARGOS;ARGOS:27148;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9990
2900098;27152;ARGOS;ARGOS:27152;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9990
2900099;18522;ARGOS;APEX_TS8;FLOAT;PFLOAT;;;;;UW;USA;2002-12-01;3000-01-01;12281
2900100;21750;ARGOS;APEX_TS8;FLOAT;PFLOAT;;;;;UW;USA;2002-12-01;3000-01-01;12281
2900101;21751;ARGOS;APEX_TS8;FLOAT;PFLOAT;;;;;UW;USA;2002-12-01;3000-01-01;12281
2900102;2833;ARGOS;APEX_TS15;FLOAT;PFLOAT;;;;;UW;USA;2003-09-01;3000-01-01;12281
2900103;39929;ARGOS;APEX_TS13;FLOAT;PFLOAT;;;;;UW;USA;2003-09-01;3000-01-01;12281
2900104;39932;ARGOS;APEX_TS13;FLOAT;PFLOAT;;;;;UW;USA;2003-09-01;3000-01-01;12281
2900105;39941;ARGOS;APEX_TS13;FLOAT;PFLOAT;;;;;UW;USA;2003-09-01;3000-01-01;12281
2900106;46422;ARGOS;APEX_TS13;FLOAT;PFLOAT;;;;;UW;USA;2004-09-01;3000-01-01;12281
2900107;2825;ARGOS;APEX_TS19;FLOAT;PFLOAT;;;;;UW;USA;2004-09-01;3000-01-01;12281
2900108;67234;ARGOS;ARGOS:67234;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900109;67235;ARGOS;ARGOS:67235;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900110;67245;ARGOS;ARGOS:67245;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900111;67237;ARGOS;ARGOS:67237;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900112;67238;ARGOS;ARGOS:67238;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900113;5144;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900114;5208;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900115;5247;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900116;5248;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900117;5249;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900118;5250;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900119;5251;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900120;5252;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900121;5154;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900122;0040;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900123;5226;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900124;5155;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900125;5242;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900126;5243;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900127;5244;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900128;5245;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900129;5246;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900130;5240;IRIDIUM;;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;
2900131;39507;ARGOS;ARGOS:39507;FLOAT;PFLOAT;;;;;UW;USA;2007-11-01;3000-01-01;12281
2900132;67251;ARGOS;ARGOS:67251;FLOAT;PFLOAT;;;;;UW;USA;2007-09-01;3000-01-01;12281
2900133;67246;ARGOS;ARGOS:67246;FLOAT;PFLOAT;;;;;UW;USA;2007-11-01;3000-01-01;12281
2900134;27153;ARGOS;ARGOS:27153;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9990
2900135;27154;ARGOS;ARGOS:27154;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-01-01;3000-01-01;9990
2900136;28610;ARGOS;ARGOS:28610;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-04-01;3000-01-01;9990
2900137;28612;ARGOS;ARGOS:28612;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-04-01;3000-01-01;1817
2900138;28611;ARGOS;ARGOS:28611;FLOAT;PFLOAT;;;;;NAVOCEANO;USA;2003-04-01;3000-01-01;30721
2900139;49039;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2003-05-01;3000-01-01;9989
2900139;49039;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2003-05-01;3000-01-01;9989
2900140;49040;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-04-01;3000-01-01;9989
2900140;49040;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-04-01;3000-01-01;9989
2900141;49041;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-05-01;3000-01-01;9989
2900141;49041;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-05-01;3000-01-01;9989
2900142;49042;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900142;49042;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900143;49043;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900143;49043;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900144;49044;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900144;49044;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900145;49045;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900145;49045;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900146;49046;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900146;49046;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900147;49047;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;16281
2900147;49047;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;16281
2900148;49048;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900148;49048;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900149;49049;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-05-01;3000-01-01;9989
2900149;49049;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-05-01;3000-01-01;9989
2900150;49050;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900150;49050;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900151;49051;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900151;49051;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900152;49052;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900152;49052;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900153;49053;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900153;49053;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900154;49054;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900154;49054;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900155;49055;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;2862
2900155;49055;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;2862
2900156;49056;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900156;49056;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;9989
2900157;49057;ARGOS;APEX_TS21;FLOAT;PFLOAT;;;;;HAWAII UNIVERSITY;USA;2004-06-01;3000-01-01;16281
