# STATION_ID | OWNER | TTYPE | HULL | NAME | PAYLOAD | LOCATION | TIMEZONE | FORECAST | NOTE
#
mlww3|G|C-MAN Station||Milwaukee, WI||43.046 N 87.879 W (43&#176;2'44" N 87&#176;52'44" W)|C|FZUS53.KMKX |
mnmm4|O|Water Level Observation Network||9087088 - Menominee, MI||45.096 N 87.590 W (45&#176;5'45" N 87&#176;35'24" W)|C| |
mnpv2|O|Water Level Observation Network||8639348 - Money Point, VA||36.778 N 76.302 W (36&#176;46'42" N 76&#176;18'6" W)|E|FZUS51.KAKQ |Water temperatures at this station may be higher than normally expected due to near-by&nbsp;industrial activity sites and the physical location&nbsp;of the sensor.&nbsp;
mokh1|O|Water Level Observation Network||1612480 - Mokuoloe, HI||21.432 N 157.790 W (21&#176;25'55" N 157&#176;47'24" W)|H| |
mpcl1|N|C-MAN Station||Main Pass||29.400 N 88.600 W (29&#176;24'0" N 88&#176;36'0" W)|C| |
mqtt2|O|Water Level Observation Network||8775870 - Malaquite Beach (Corpus Christi), TX||27.580 N 97.217 W (27&#176;34'48" N 97&#176;13'0" W)|C|FZUS54.KCRP |
mrcp1|O|Water Level Observation Network||8540433 - Marcus Hook, PA||39.812 N 75.410 W (39&#176;48'43" N 75&#176;24'36" W)|E| |
mrho1|O|Water Level Observation Network||9063079 - Marblehead, OH||41.545 N 82.732 W (41&#176;32'42" N 82&#176;43'54" W)|E|FZUS51.KCLE |
mrka2|N|C-MAN Station||Middle Rock Light, AK|Sutron XPERT payload|61.082 N 146.662 W (61&#176;4'54" N 146&#176;39'42" W)|A|FZAK58.PAVW FZAK51.PAFC|
mros1|O|Water Level Observation Network||8661070 - Springmaid Pier, SC||33.655 N 78.918 W (33&#176;39'18" N 78&#176;55'6" W)|E|FZUS52.KILM |This station is co-located with the University of South Carolina station <a href="http://www.ndbc.noaa.gov/station_page.php?station=SMBS1">SMBS1</a>.<br /><br /><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a>
mrsl1|Z|Shorebased Tower||Marsh Island, LA / CSI03||29.440 N 92.061 W (29&#176;26'25" N 92&#176;3'41" W)|C|FZUS54.KLCH |
mtbf1|P|Offshore Tower||Middle Tampa Bay||27.661 N 82.594 W (27&#176;39'40" N 82&#176;35'38" W)|E|FZUS52.KTBW |
mtkn6|O|Water Level Observation Network||8510560 - Montauk, NY||41.048 N 71.960 W (41&#176;2'54" N 71&#176;57'36" W)|E|FZUS51.KOKX |<p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
mtyc1|O|Water Level Observation Network||9413450 - Monterey, CA||36.605 N 121.888 W (36&#176;36'18" N 121&#176;53'18" W)|P|FZUS56.KMTR |
mukf1|NP|Water Quality Station||Murray Key, FL||25.104 N 80.942 W (25&#176;6'15" N 80&#176;56'32" W)|E| |Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.
mypf1|O|Water Level Observation Network||8720218 - Mayport (Bar Pilots Dock), FL||30.397 N 81.430 W (30&#176;23'48" N 81&#176;25'48" W)|E|FZUS52.KJAX |<br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a>
mzxc1|O|||9415102 - Martinez-Amorco CA||38.033 N 122.125 W (38&#176;1'59" N 122&#176;7'30" W)|| |
nabm4|CE|GLOS Weather Station||Naubinway, MI||46.087 N 85.443 W (46&#176;5'13" N 85&#176;26'35" W)|E| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
naqr1|NR|NERRS Water Quality Station||T-Wharf Bottom, Narragansett Bay Reserve, RI||41.579 N 71.321 W (41&#176;34'44" N 71&#176;19'17" W)|E| |
naxr1|NR|NERRS Weather Station||Narragansett Bay Reserve, RI||41.639 N 71.339 W (41&#176;38'20" N 71&#176;20'22" W)|E| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=naqr1">NAQR1</a> -- T-Wharf Bottom<br />
nblp1|O|Water Level Observation Network||8548989 - Newbold, PA||40.137 N 74.750 W (40&#176;8'13" N 74&#176;45'0" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/phi/">Philadelphia WFO</a>
ncht2|K|Weather Station||8770777 - Manchester, TX ||29.726 N 95.266 W (29&#176;43'35" N 95&#176;15'56" W)|C| |
ncsc3|I|Long Island Ferry||North Central Sound, CT||41.099 N 73.147 W (41&#176;5'58" N 73&#176;8'49" W)|E|FZUS51.KOKX |
ndbc1|N|Test station||NDBC Glider #1||36.810 N 122.320 W (36&#176;48'37" N 122&#176;19'11" W)|P| |Glider data are not quality controlled by NDBC.<br />
ndbc2|N|Test station||NDBC Glider #2||27.500 N 84.500 W (27&#176;30'0" N 84&#176;30'0" W)|E| |
neaw1|O|Water Level Observation Network||9443090 - Neah Bay, WA||48.368 N 124.617 W (48&#176;22'6" N 124&#176;37'0" W)|P|FZUS56.KSEW |
nfbf1|P|Offshore Tower||NFB - Northwest Florida Bay, FL||25.084 N 81.096 W (25&#176;5'4" N 81&#176;5'45" W)|E|FZUS52.KKEY |
nglt2|K|Shorebased Tower||8775283 - Port Ingleside, TX||27.822 N 97.203 W (27&#176;49'18" N 97&#176;12'12" W)|C| |
nian6|O|Water Level Observation Network||9063012 - Niagara Intake, NY||43.077 N 79.013 W (43&#176;4'36" N 79&#176;0'48" W)|E| |
niqs1|NR|NERRS Water Quality Station||Oyster Landing, North Inlet-Winyah Bay Reserve, SC||33.349 N 79.193 W (33&#176;20'58" N 79&#176;11'34" W)|E| |
niws1|NR|NERRS Weather Station||North Inlet-Winyah Bay Reserve, SC||33.349 N 79.193 W (33&#176;20'58" N 79&#176;11'34" W)|E| |<p>Water Quality data for this Reserve are available at....<br /><a href="http://www.ndbc.noaa.gov/station_page.php?station=niqs1">NIQS1</a> -- Oyster Landing</p><p><a href="http://www.ndbc.noaa.gov/station_page.php?station=%20dbqs1">DBQS1</a> -- Debidue Creek, North Inlet<br /><br /><br /></p>
nkta2|O|Water Level Observation Network||9455760 - Nikiski, AK||60.683 N 151.398 W (60&#176;41'0" N 151&#176;23'54" W)|A|FZAK51.PAFC |
nlec1|EB|CICORE water quality station||San Leandro Marina, CA||37.696 N 122.192 W (37&#176;41'45" N 122&#176;11'32" W)|P| |
nlnc3|O|Water Level Observation Network||8461490 - New London, CT||41.355 N 72.087 W (41&#176;21'18" N 72&#176;5'12" W)|E|FZUS51.KOKX |
nmta2|O|Water Level Observation Network||9468756 - Nome, Norton Sound, AK||64.500 N 165.430 W (64&#176;30'0" N 165&#176;25'48" W)|A|FZAK51.PAFC |
noqn7|NR|NERRS Water Quality Station||Research Creek, North Carolina Reserve, NC||34.156 N 77.850 W (34&#176;9'22" N 77&#176;51'0" W)|E| |
nosc3|I|Long Island Ferry||Northern Open Sound, CT||41.125 N 73.159 W (41&#176;7'29" N 73&#176;9'32" W)|E|FZUS51.KOKX |
noxn7|NR|NERRS Weather Station||North Carolina Reserve, NC||34.156 N 77.851 W (34&#176;9'20" N 77&#176;51'3" W)|E| |<p>Water Quality data for this Reserve are available at....<br /><a href="http://www.ndbc.noaa.gov/station_page.php?station=noqn7">NOQN7</a> -- Research Creek</p><p><a href="http://www.ndbc.noaa.gov/station_page.php?station=%20zbqn7">ZBQN7</a> -- Zeke's Basin<br /><br /><br /></p>
npdw3|CE|Weather Station||Northport Pier at Death's Door WI||45.290 N 86.978 W (45&#176;17'25" N 86&#176;58'40" W)|C|FZUS53.KGRB |
npsf1|O|Water Level Observation Network||8725110 - Naples, FL||26.130 N 81.807 W (26&#176;7'48" N 81&#176;48'24" W)|E|FZUS52.KMFL |
nstp6|O|Water Level Observation Network||1770000 - Pago Pago||14.280 S 170.688 W (14&#176;16'48" S 170&#176;41'17" W)|?| |For area forecasts and warnings, select: <a href="http://www.prh.noaa.gov/samoa/">NWS Pago Pago Site</a>
ntbc1|O|Water Level Observation Network||Santa Barbara, CA - 9411340||34.408 N 119.685 W (34&#176;24'30" N 119&#176;41'6" W)|P| |
ntkm3|O|Water Level Observation Network||8449130 - Nantucket Island, MA||41.285 N 70.097 W (41&#176;17'6" N 70&#176;5'48" W)|E| |Caution: Right whales may be active in northeast waters year-round. Mandatory speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the US east coast. Voluntary speed restrictions may be in effect in other areas and times. For current information on speed-restricted areas, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">&nbsp;</a><a href="http://rwhalesightings.nefsc.noaa.gov/">&nbsp;</a> <p>For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/box/">Boston WFO</a></p>
nwcl1|O|Water Level Observation Network||8761927 - New Canal, LA||30.027 N 90.113 W (30&#176;1'37" N 90&#176;6'47" W)|C| |
nwhc3|O|Water Level Observation Network||8465705 - New Haven, CT||41.283 N 72.908 W (41&#176;17'0" N 72&#176;54'30" W)|E|FZUS51.KOKX |
nwpo3|N|C-MAN Station||Newport, OR|MARS payload|44.613 N 124.067 W (44&#176;36'48" N 124&#176;4'0" W)|P|FZUS56.KPQR |
nwpr1|O|Water Level Observation Network||8452660 - Newport, RI||41.505 N 71.327 W (41&#176;30'18" N 71&#176;19'36" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/box/">Boston WFO</a>
nwst2|K|Shorebased Tower||098: NWS Weather Station 1; Gulf of Mexico||27.750 N 96.768 W (27&#176;45'0" N 96&#176;46'6" W)|C|FZUS54.KCRP |
nwwh1|O|Water Level Observation Network||1611400 - Nawiliwili, HI||21.953 N 159.355 W (21&#176;57'11" N 159&#176;21'18" W)|H| |
obgn6|O|Water Quality Station||8311030 - Ogdensburg, NY||44.703 N 75.495 W (44&#176;42'11" N 75&#176;29'42" W)|E| |
obla1|O|Water Level Observation Network||8737048 - Mobile State Docks, AL||30.708 N 88.043 W (30&#176;42'29" N 88&#176;2'35" W)|C| |
ocgn4|J|Shorebased Tower||Ocean Grove, NJ||40.209 N 74.004 W (40&#176;12'32" N 74&#176;0'14" W)|E| |
ocim2|O|Water Level Observation Network||8570283 - Ocean City Inlet, MD||38.328 N 75.092 W (38&#176;19'41" N 75&#176;5'31" W)|E| |
ocpn7|CR|||OCP1 - Ocean Crest Pier, NC||33.908 N 78.148 W (33&#176;54'29" N 78&#176;8'53" W)|E| |<p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
ofpn6|I|Long Island Ferry||Old Field Island, NY||40.973 N 73.083 W (40&#176;58'23" N 73&#176;4'59" W)|E|FZUS51.KOKX |
ohbc1|O|Water Level Observation Network||9410660 - Los Angeles, CA||33.720 N 118.272 W (33&#176;43'12" N 118&#176;16'18" W)|P|FZUS56.KLOX |
oksi2|CH|C-MAN Station||Oak ST, Chicago, IL (CPD)||41.912 N 87.624 W (41&#176;54'44" N 87&#176;37'25" W)|C| |
okxc1|O|||9414776 - Oakland (Berth 34), CA||37.811 N 122.333 W (37&#176;48'38" N 122&#176;19'59" W)|| |
olcn6|EA|GLOS Weather Station||Olcott Harbor, NY||43.341 N 78.719 W (43&#176;20'26" N 78&#176;43'10" W)|E| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a><br />
olsa2|O|Water Level Observation Network||9462450 - Nokolski, AK||52.941 N 168.871 W (52&#176;56'26" N 168&#176;52'17" W)|A| |
omhc1|O|C-MAN Station||9414769 - Oakland Middle Harbor Met, CA||37.800 N 122.330 W (37&#176;48'0" N 122&#176;19'48" W)|P| |
oouh1|O|Water Level Observation Network||1612340 - Honolulu, HI||21.307 N 157.867 W (21&#176;18'24" N 157&#176;52'0" W)|H|FZHW50.PHFO |
optf1|O|Water Level Observation Network||8726607 - Old Port Tampa, FL||27.858 N 82.553 W (27&#176;51'29" N 82&#176;33'11" W)|E| |For area forecasts and warnings, select: <a href="http://www.srh.noaa.gov/tbw/">Tampa Bay WFO</a>
orin7|O|Water Level Observation Network||8652587 - Oregon Inlet Marina, NC||35.795 N 75.548 W (35&#176;47'42" N 75&#176;32'54" W)|E|FZUS52.KMHX |<br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a>
osgn6|O|Water Level Observation Network||9052030 - Oswego, NY||43.463 N 76.512 W (43&#176;27'48" N 76&#176;30'42" W)|E|FZUS51.KBUF |
ostf1|N|Test station||Stennis Test Facility|ARES 4.4 payload|30.357 N 89.612 W (30&#176;21'24" N 89&#176;36'45" W)|C| |Data from this site is provided for internal use only. This is NOT an operational weather station.
otnm4|CE|GLOS Weather Station||Ontonagon, MI||46.874 N 89.329 W (46&#176;52'25" N 89&#176;19'45" W)|C| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
ovia2|O|Water Level Observation Network||9455500 - Seldovia, AK||59.440 N 151.720 W (59&#176;26'24" N 151&#176;43'12" W)|A| |
owqo1|NR|NERRS Water Quality Station||Lower Estuary, Old Woman Creek Reserve, OH||41.382 N 82.514 W (41&#176;22'55" N 82&#176;30'51" W)|E| |
owxo1|NR|NERRS Weather Station||Old Woman Creek, OH||41.378 N 82.508 W (41&#176;22'40" N 82&#176;30'29" W)|E| |Water Quality data for this Reserve are available at....<br /><a href="http://www.ndbc.noaa.gov/station_page.php?station=owqo1">OWQO1</a> -- OL
pacf1|O|Water Level Observation Network||8729108 - Panama City, FL||30.152 N 85.667 W (30&#176;9'7" N 85&#176;40'1" W)|C| |
pact2|K|Shorebased Tower||8775792 - Packery Channel, TX||27.633 N 97.237 W (27&#176;37'59" N 97&#176;14'13" W)|C| |
pbfw1|NR|NERRS Weather Station||Padilla Bay Reserve, WA||48.464 N 122.468 W (48&#176;27'51" N 122&#176;28'5" W)|P| |<p>Water Quality data for this Reserve are available at....<br /><a href="http://www.ndbc.noaa.gov/station_page.php?station=pblw1">PBLW1</a> -- Joe Leary Slough</p><p><a href="http://www.ndbc.noaa.gov/station_page.php?station= bvqw1">BVQW1</a> -- Bayview Channel<br /></p>
pblw1|NR|NERRS Water Quality Station||Joe Leary Slough, Padilla Bay Reserve, WA||48.556 N 122.530 W (48&#176;33'23" N 122&#176;31'47" W)|P| |
pbpa2|AK|Weather Station||Point Bishop, AK||58.203 N 134.148 W (58&#176;12'9" N 134&#176;8'52" W)|A| |For area forecasts and warnings, select: <a href="http://pajk.arh.noaa.gov/">Juneau WFO</a>
pcbf1|O|Water Level Observation Network||8729210 - Panama City Beach, FL||30.213 N 85.880 W (30&#176;12'48" N 85&#176;52'48" W)|E|FZUS52.KTAE |
pcgt2|K|Weather Station||8779748 - South Padre Island CGS, TX ||26.077 N 97.177 W (26&#176;4'36" N 97&#176;10'36" W)|C| |
pclf1|O|Water Level Observation Network||8729840 - Pensacola, FL||30.403 N 87.212 W (30&#176;24'12" N 87&#176;12'42" W)|C|FZUS54.KMOB |
pclm4|CE|GLOS Weather Station||Portage Canal, MI||47.276 N 88.528 W (47&#176;16'32" N 88&#176;31'40" W)|E| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
pcnt2|K|Shorebased Tower||8773701 - Matagorda Bay; Port O'Connor, TX||28.452 N 96.388 W (28&#176;27'6" N 96&#176;23'18" W)|C| |
pcoc1|O|Water Level Observation Network||9415144 - Port Chicago, CA||38.057 N 122.038 W (38&#176;3'24" N 122&#176;2'18" W)|P|FZUS56.KMTR |
pgbp7|O|Water Level Observation Network||1631428 - Pago Bay, Guam||13.428 N 144.797 E (13&#176;25'41" N 144&#176;47'49" E)|| |
phbp1|O|Water Level Observation Network||8545240 - Philadelphia, PA||39.933 N 75.142 W (39&#176;56'0" N 75&#176;8'30" W)|E|FZUS51.KPHI |
pila2|N|C-MAN Station||Pilot Rock, AK|MARS payload|59.742 N 149.470 W (59&#176;44'30" N 149&#176;28'12" W)|A|FZAK58.PAVW FZAK51.PAFC|<p><a href="http://www.ndbc.noaa.gov/ops.shtml"></a></p>
pill1|O|Water Level Observation Network||8760721 - Pilot Town, LA||29.178 N 89.258 W (29&#176;10'42" N 89&#176;15'30" W)|C| |
pilm4|N|C-MAN Station||Passage Island, MI|MARS payload|48.223 N 88.367 W (48&#176;13'24" N 88&#176;22'0" W)|E| |&nbsp;For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a><br /><br />
pkyf1|NP|Water Quality Station||Peterson Key, FL||24.917 N 80.746 W (24&#176;55'0" N 80&#176;44'46" W)|E| |Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.
plsf1|N|C-MAN Station||Pulaski Shoals Light, FL|ARES payload|24.693 N 82.773 W (24&#176;41'36" N 82&#176;46'23" W)|E|FZUS52.KKEY |Station PLSF1 stopped transmitting on 07/10/2012. This station will be restored to service when it can be worked into the schedule.&nbsp; When the service date is known, it will be posted in the<a title="Maintenance Report" style="color: rgb(0, 51, 153); font-family: arial, helvetica, sans-serif; " href="http://www.ndbc.noaa.gov/ops.shtml">maintenance report</a>. <br />Replacement for the failed Dry Tortugas station DRYF1.<br /><br />
plsp4|PN|Water Level Observation Network||9758053 - Penuelas, PR||17.973 N 66.762 W (17&#176;58'23" N 66&#176;45'43" W)|A| |
plxa2|O|Water Level Observation Network||9451054 - Port Alexander, AK||56.247 N 134.647 W (56&#176;14'48" N 134&#176;38'48" W)|A| |
pmaf1|O|Water Level Observation Network||8726384 - Port Manatee, FL||27.637 N 82.563 W (27&#176;38'13" N 82&#176;33'47" W)|E| |For area forecasts and warnings, select: <a href="http://www.srh.noaa.gov/tbw/">Tampa Bay WFO</a>
pngw3|CE|GLOS Weather Station||Port Wing, WI||46.792 N 91.386 W (46&#176;47'32" N 91&#176;23'10" W)|C| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
pnlm4|O|Water Level Observation Network||9087096 - Port Inland, MI||45.970 N 85.871 W (45&#176;58'12" N 85&#176;52'16" W)|E|FZUS53.KAPX |
pnlm6|O|Water Level Observation Network||8741533 - Pascagoula NOAA Lab, MS||30.358 N 88.567 W (30&#176;21'29" N 88&#176;34'1" W)|C| |
poro3|O|Water Level Observation Network||9431647 - Port Orford, OR||42.740 N 124.497 W (42&#176;44'24" N 124&#176;29'48" W)|P|FZUS56.KMFR |
port2|K|Shorebased Tower||8770475 - Port Arthur, TX||29.867 N 93.930 W (29&#176;52'1" N 93&#176;55'48" W)|C| |
pota2|N|C-MAN Station||Potato Point, AK|Sutron XPERT payload|61.060 N 146.700 W (61&#176;3'36" N 146&#176;42'0" W)|A|FZAK58.PAVW FZAK51.PAFC|
ppta1|DI|Water Quality Station||Perdido Pass, AL||30.279 N 87.556 W (30&#176;16'45" N 87&#176;33'22" W)|C| |
pptm2|O|Water Level Observation Network||8578240 - Piney Point, MD||38.133 N 76.533 W (38&#176;7'59" N 76&#176;31'59" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/lwx/">Baltimore-Washington WFO</a>
ppxc1|O|||9414847 - Richmond (Point Potrero), CA||37.906 N 122.365 W (37&#176;54'20" N 122&#176;21'54" W)|| |
prda2|O|Water Level Observation Network||9497645 - Prudhoe Bay, AK||70.400 N 148.527 W (70&#176;24'0" N 148&#176;31'36" W)|A|FZAK51.PAFC |
prim4|CE|GLOS Weather Station||Presque Isle Light, MI||45.356 N 83.492 W (45&#176;21'22" N 83&#176;29'31" W)|E| |
prta2|AK|Weather Station||Point Retreat, AK||58.412 N 134.953 W (58&#176;24'42" N 134&#176;57'11" W)|A| |For area forecasts and warnings, select: <a href="http://pajk.arh.noaa.gov/">Juneau WFO</a>
prto3|CM|Water Quality Station||SATURN River Station #06 at Portland||45.519 N 122.667 W (45&#176;31'7" N 122&#176;40'0" W)|P| |
pryc1|O|Water Level Observation Network||9415020 - Point Reyes, CA||37.997 N 122.975 W (37&#176;59'48" N 122&#176;58'30" W)|P|FZUS56.KMTR |
psbc1|O|||9415115 - Pittsburg (Suisun Bay), CA||38.042 N 121.887 W (38&#176;2'30" N 121&#176;53'12" W)|| |
psbm1|O|Water Level Observation Network||8410140 - Eastport, ME||44.903 N 66.985 W (44&#176;54'12" N 66&#176;59'6" W)|E|FZUS51.KCAR |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/">&nbsp;</a>
pscm4|CE|GLOS Weather Station||Port Sanilac, MI||43.422 N 82.536 W (43&#176;25'21" N 82&#176;32'9" W)|E| |
pslc1|O|Water Level Observation Network||9412110 - Port San Luis, CA||35.177 N 120.760 W (35&#176;10'36" N 120&#176;45'36" W)|P|FZUS56.KMTR |
pstl1|O|Water Level Observation Network||8760922 - Pilot's Station East, SW Pass, LA||28.932 N 89.407 W (28&#176;55'55" N 89&#176;24'25" W)|C| |For area forecasts and warnings, select: <a href="http://www.srh.noaa.gov/lix/">Slidell WFO</a>
pstn6|O|Water Level Observation Network||9063028 - Sturgeon Point, NY||42.691 N 79.047 W (42&#176;41'29" N 79&#176;2'50" W)|E| |
ptac1|N|C-MAN Station||Point Arena, CA|MARS payload|38.955 N 123.740 W (38&#176;57'18" N 123&#176;44'24" W)|P|FZUS56.KMTR |<br /><a title="maintenance report" href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a>
ptat2|N|C-MAN Station||Port Aransas, TX|MARS payload|27.828 N 97.050 W (27&#176;49'42" N 97&#176;3'0" W)|C|FZUS54.KCRP |<br /><a title="maintenance report" href="http://www.ndbc.noaa.gov/ops.shtml"></a>
ptaw1|O|Water Level Observation Network||9444090 - Port Angeles, WA||48.125 N 123.440 W (48&#176;7'30" N 123&#176;26'24" W)|P|FZUS56.KSEW |
ptbm6|O|Water Level Observation Network||8741003 - Petit Bois Island, MS||30.213 N 88.500 W (30&#176;12'47" N 88&#176;30'0" W)|C| |
ptcr1|O|Water Level Observation Network||8452951 - Potter Cove, Prudence Island, RI||41.637 N 71.339 W (41&#176;38'14" N 71&#176;20'21" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/box/">Boston WFO</a>
ptgc1|N|C-MAN Station||Point Arguello, CA|MARS payload|34.577 N 120.648 W (34&#176;34'36" N 120&#176;38'54" W)|P|FZUS56.KLOX |<a title="maintenance report" href="http://www.ndbc.noaa.gov/ops.shtml"><br /></a>
ptim4|O|Water Level Observation Network||9099004 - Point Iroquois, MI||46.485 N 84.632 W (46&#176;29'6" N 84&#176;37'54" W)|E|FZUS53.KAPX |
ptit2|O|Water Level Observation Network||8779770 - Port Isabel, TX||26.060 N 97.215 W (26&#176;3'36" N 97&#176;12'54" W)|C|FZUS54.KBRO |
ptjn6|I|Long Island Ferry||Port Jefferson, NY||40.948 N 73.070 W (40&#176;56'52" N 73&#176;4'12" W)|E|FZUS51.KOKX |
ptrf1|P|Shorebased Tower||PAS -Port Richey, FL||28.285 N 82.733 W (28&#176;17'6" N 82&#176;43'57" W)|E|FZUS52.KTBW |
ptww1|O|Water Level Observation Network||9444900 - Port Townsend, WA||48.112 N 122.758 W (48&#176;6'42" N 122&#176;45'30" W)|P|FZUS56.KSEW |
pvgf1|IC|Fixed Structure Weather Station||Port Everglades Channel, FL||26.092 N 80.109 W (26&#176;5'33" N 80&#176;6'32" W)|E| |
pwaw3|CE|GLOS Weather Station||Port Washington, WI||43.388 N 87.868 W (43&#176;23'15" N 87&#176;52'4" W)|C| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
pxoc1|O|||9414311 - San Francisco (Pier 1), CA||37.798 N 122.393 W (37&#176;47'52" N 122&#176;23'34" W)|P| |
qptr1|O|Water Level Observation Network||8454049 - Quonset Point, RI||41.585 N 71.408 W (41&#176;35'6" N 71&#176;24'30" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/box/">Boston WFO</a>
rarm6|O|Water Level Observation Network||8741094 - Range A rear, Pascagoula, MS||30.343 N 88.512 W (30&#176;20'35" N 88&#176;30'43" W)|C| |
rckm4|O|Water Level Observation Network||9076024 - Rock Cut, MI||46.265 N 84.192 W (46&#176;15'54" N 84&#176;11'30" W)|E|FZUS53.KAPX |
rcmc1|O|Water Level Observation Network||9414863 - Richmond, CA||37.928 N 122.400 W (37&#176;55'42" N 122&#176;24'0" W)|P|FZUS56.KMTR |
rcpt2|O|Water Level Observation Network||8774770 - Rockport, TX||28.022 N 97.047 W (28&#176;1'19" N 97&#176;2'49" W)|C| |
rcrn6|O|Water Level Observation Network||9052058 - Rochester, NY||43.268 N 77.625 W (43&#176;16'6" N 77&#176;37'30" W)|E| |
rdda2|O|Water Level Observation Network||9491094 - Red Dog Dock, AK||67.577 N 164.065 W (67&#176;34'37" N 164&#176;3'54" W)|A| |For area forecasts and warnings, select: <a href="http://pafc.arh.noaa.gov/marfcst.php">Alaska Marine Forecasts</a>
rdyd1|O|Water Level Observation Network||8551910 - Reedy Point, DE||39.558 N 75.573 W (39&#176;33'30" N 75&#176;34'24" W)|E|FZUS51.KPHI |
rkqf1|NR|NERRS Water Quality Station||Lower Henderson, Rockery Bay Reserve, FL||26.026 N 81.733 W (26&#176;1'33" N 81&#176;44'0" W)|E| |
rkxf1|NR|NERRS Weather Station||Rookery Bay Reserve, FL||26.050 N 81.701 W (26&#176;2'59" N 81&#176;42'4" W)|E| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=rkqf1">RKQF1</a> -- Lower Henderson<br />
rlot2|K|Shorebased Tower||8770971 - Rollover Pass, TX||29.515 N 94.513 W (29&#176;30'54" N 94&#176;30'48" W)|C| |
roam4|N|C-MAN Station||Rock of Ages, MI|MARS payload|47.867 N 89.313 W (47&#176;52'0" N 89&#176;18'48" W)|E| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
robn4|O|Water Level Observation Network||8530973 - Robins Reef, NJ||40.657 N 74.065 W (40&#176;39'25" N 74&#176;3'53" W)|E| |
rplv2|O|Water Level Observation Network||8632837 - Rappahannock Light, VA||37.538 N 76.015 W (37&#176;32'18" N 76&#176;0'54" W)|E|FZUS51.KAKQ |
rprn6|EA|GLOS Weather Station||Rochester, NY||43.258 N 77.592 W (43&#176;15'27" N 77&#176;35'32" W)|E| |For Great Lakes marine forecasts, select: <a href="http://www.nws.noaa.gov/om/marine/forecast.htm#glf">GREAT LAKES FORECASTS</a>
rsjt2|K|Shorebased Tower||8777812 - Rincon del San Jose; Potrero Lopeno SW, TX||26.801 N 97.483 W (26&#176;48'4" N 97&#176;28'59" W)|C| |
rtat2|K|Shorebased Tower||8775237 - Port Aransas, TX||27.840 N 97.073 W (27&#176;50'23" N 97&#176;4'22" W)|C| |
rtot2|K|Offshore Tower||100: RTNS Offshore, TX||27.753 N 96.967 W (27&#176;45'9" N 96&#176;58'2" W)|C|FZUS54.KCRP |
