00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
82;879;----;S. Joao Do Piaui;;Brazil;3;08-21S;042-15W;;;235;;
82;882;----;Paulistana;;Brazil;3;08-08S;041-09W;;;374;375;
82;886;----;Cabrobo;;Brazil;3;08-31S;039-20W;;;341;341;
82;893;----;Garanhuns;;Brazil;3;08-53S;036-31W;;;823;;
82;895;----;Caruaru;;Brazil;3;08-17S;035-58W;;;;529;
82;899;SBRF;Recife Aeroporto ;;Brazil;3;08-04S;034-51W;;;19;;
82;900;----;Recife;;Brazil;3;08-03S;034-55W;08-03S;034-55W;7;11;
82;915;----;Rio Branco;;Brazil;3;09-58S;067-48W;;;160;;
82;917;SBRB;Rio Branco;;Brazil;3;10-00S;067-48W;;;142;143;
82;927;----;Cotrigwacu;;Brazil;3;09-55S;058-16W;;;250;;
82;965;SBAT;Alta Floresta Aeroporto ;;Brazil;3;09-52S;056-06W;09-52S;056-06W;288;288;
82;975;----;Bom Jesus;;Brazil;3;09-06S;044-07W;09-06S;044-07W;331;331;
82;976;----;Caracol;;Brazil;3;09-17S;043-20W;;;523;;
82;979;----;Remanso;;Brazil;3;09-38S;042-06W;;;401;;
82;983;----;Petrolina;;Brazil;3;09-23S;040-29W;09-23S;040-30W;370;370;
82;984;SBPL;Petrolina ;;Brazil;3;09-21S;040-33W;;;385;;
82;986;SBUF;Paulo Afonso;;Brazil;3;09-24S;038-13W;;;253;;
82;989;----;Agua Branca;;Brazil;3;09-10S;037-32W;;;605;;
82;990;----;Pao De Acucatr;;Brazil;3;09-27S;037-15W;;;19;;
82;992;----;Palmeiro Dos Indios;;Brazil;3;09-27S;036-42W;;;275;;
82;993;SBMO;Maceio Aeroporto ;;Brazil;3;09-31S;035-47W;09-31S;035-47W;117;115;
82;994;----;Maceio;;Brazil;3;09-40S;035-42W;;;65;;
83;010;----;Brasileia;;Brazil;3;11-01S;068-44W;;;;260;
83;033;----;Machado;;Brazil;3;21-40S;045-50W;;;905;;
83;036;----;Sao Sebastiao;;Brazil;3;23-48S;045-24W;;;4;5;
83;055;----;Pico Couto;;Brazil;3;22-27S;043-17W;;;;;
83;058;----;Sao Roque / S. Paulo;;Brazil;3;23-31S;047-07W;;;;;
83;063;SBPN;Porto Nacional Aeroporto ;;Brazil;3;10-42S;048-24W;10-42S;048-24W;261;290;
83;064;----;Porto Nacional;;Brazil;3;10-31S;048-43W;10-42S;048-25W;239;238;
83;076;----;Ibipetuba;;Brazil;3;11-01S;044-31W;;;450;450;
83;088;----;Senar Do Bomfmi;;Brazil;3;10-28S;040-11W;;;55;;
83;090;----;Monte Santo;;Brazil;3;10-26S;039-18W;;;;464;
83;095;SBAR;Aracaju Aeroporto ;;Brazil;3;10-59S;037-04W;;;8;9;
83;096;----;Aracaju;;Brazil;3;10-55S;037-03W;10-55S;037-03W;5;6;
83;097;----;Propria;;Brazil;3;10-12S;036-52W;;;19;19;
83;111;SBJR;Rio / Jacarepagua;;Brazil;3;22-59S;043-22W;;;3;;
83;179;----;Barra;;Brazil;3;11-05S;043-10W;;;402;;
83;182;----;Irece;;Brazil;3;11-18S;041-52W;11-18S;041-52W;747;747;
83;184;----;Morro Do Chapeu;;Brazil;3;11-33S;041-09W;;;1002;1005;
83;186;----;Jacobina;;Brazil;3;11-11S;040-28W;;;485;;
83;190;----;Serrinha;;Brazil;3;11-38S;038-58W;;;;359;
83;192;----;Cipo;;Brazil;3;11-05S;038-30W;;;145;;
83;195;----;Itabaianinha;;Brazil;3;11-07S;037-49W;;;208;208;
83;208;SBVH;Vilhena Aeroporto ;;Brazil;3;12-42S;060-06W;12-44S;060-08W;612;652;
83;214;----;Matupa;;Brazil;3;10-15S;054-55W;;;285;;
83;220;----;Rio Xingu;;Brazil;3;12-00S;053-24W;;;;300;
83;221;----;Feira De Santana;;Brazil;3;12-12S;038-54W;;;234;;
83;228;----;Peixe;;Brazil;3;12-01S;048-32W;;;250;250;
83;229;----;Salvador;;Brazil;3;13-01S;038-31W;13-00S;038-31W;51;51;
83;231;----;Parana;;Brazil;3;12-33S;047-50W;;;275;;
83;235;----;Taguatinga;;Brazil;3;12-24S;046-26W;;;604;;
83;236;----;Barreiras;;Brazil;3;12-09S;045-00W;12-09S;045-00W;439;440;
83;242;----;Lencois;;Brazil;3;12-34S;041-23W;;;439;;
83;244;----;Itaberaba;;Brazil;3;12-33S;040-26W;;;249;249;
83;248;SBSV;Salvador Aeroporto ;;Brazil;3;12-54S;038-20W;12-56S;038-21W;6;13;
83;249;----;Alagoinha;;Brazil;3;12-17S;038-35W;;;130;;
83;264;----;Vera Gleba Celeste ;;Brazil;3;12-12S;056-30W;;;415;;
83;270;----;Canarana;;Brazil;3;13-20S;052-30W;;;430;;
83;286;----;Correntina;;Brazil;3;13-28S;044-46W;;;589;;
83;288;SBLP;Bom Jesus Da Lapa;;Brazil;3;13-16S;043-25W;13-16S;043-25W;440;440;
83;289;----;Bom Jesus Da Lapa Aeroporto;;Brazil;3;13-16S;043-25W;;;439;440;
83;292;----;Ituacu;;Brazil;3;13-49S;041-18W;;;531;533;
83;295;----;Itirucu Jaguaquara ;;Brazil;3;13-22S;039-57W;;;756;;
83;302;----;Alcomat;;Brazil;3;14-15S;059-15W;;;690;;
83;309;----;Diamantino;;Brazil;3;14-24S;056-27W;;;286;;
83;319;SBXV;Xavantina ;;Brazil;3;14-42S;052-21W;;;315;;
83;332;----;Posse;;Brazil;3;14-06S;046-22W;;;826;;
83;334;----;Formoso;;Brazil;3;14-56S;046-15W;;;840;840;
83;339;----;Caetite;;Brazil;3;14-03S;042-37W;;;882;882;
83;344;SBQV;Vitoria Da Conquista;;Brazil;3;14-57S;040-53W;14-51S;040-50W;840;1042;
83;348;----;Ilheus;;Brazil;3;14-48S;039-04W;;;60;;
83;349;SBIL;Ilheus Aeroporto ;;Brazil;3;14-49S;039-02W;;;4;;
83;358;----;Poxoreo Poxoreu ;;Brazil;3;15-50S;054-23W;;;450;;
83;359;SBBW;Barra Do Garcas;;Brazil;3;15-52S;052-23W;;;350;350;
83;361;----;Cuiaba;;Brazil;3;15-33S;056-07W;15-36S;056-06W;151;165;
83;362;SBCY;Cuiaba Aeroporto ;;Brazil;3;15-39S;056-06W;15-39S;056-06W;187;182;
83;364;----;Padre Records Rem;;Brazil;3;15-47S;056-04W;;;140;;
83;365;----;Sangradouro;;Brazil;3;15-38S;053-54W;;;555;555;
83;368;----;Aragarcas;;Brazil;3;15-54S;052-14W;;;345;;
83;374;----;Goias;;Brazil;3;15-55S;050-08W;;;512;;
83;375;SBGA;Gama;;Brazil;3;16-03S;048-03W;;;700;;
83;376;----;Pirenopolis;;Brazil;3;15-51S;048-58W;;;740;730;
83;377;----;Brasilia;;Brazil;3;15-47S;047-56W;;;1159;;
83;378;SBBR;Brasilia Aeroporto ;;Brazil;3;15-52S;047-56W;15-52S;047-56W;1061;1061;
83;379;----;Formosa;;Brazil;3;15-32S;047-20W;;;912;912;
83;383;----;Buritis;;Brazil;3;15-37S;046-25W;;;600;600;
83;384;----;Arinos;;Brazil;3;15-54S;046-03W;;;519;;
83;386;----;Januaria;;Brazil;3;15-26S;044-22W;;;474;;
83;388;----;Monte Azul;;Brazil;3;15-05S;042-45W;;;604;;
83;389;----;Mocambinho;;Brazil;3;15-03S;044-01W;;;452;452;
83;393;----;Pedra Azul;;Brazil;3;16-00S;041-17W;;;649;;
83;395;----;Janauba;;Brazil;3;15-47S;043-18W;;;516;516;
83;398;----;Canavieiras;;Brazil;3;15-40S;038-56W;;;4;5;
83;405;----;Caceres;;Brazil;3;16-03S;057-41W;;;118;;
83;408;----;Carinhanha;;Brazil;3;14-18S;043-47W;;;447;556;
83;410;----;Rondonopolis;;Brazil;3;16-27S;054-34W;;;94;;
83;419;SBAN;Anapolis Braz-Afb ;;Brazil;3;16-14S;048-58W;;;1137;;
83;423;----;Goiania;;Brazil;3;16-40S;049-15W;;;741;;
83;424;SBGO;Goiania Aeroporto ;;Brazil;3;16-38S;049-13W;;;747;;
83;437;SBMK;Montes Claros;;Brazil;3;16-43S;043-52W;16-44S;043-52W;646;647;
83;441;----;Salinas;;Brazil;3;16-11S;042-17W;;;471;472;
83;442;----;Aracuai;;Brazil;3;16-52S;042-04W;;;284;;
83;467;----;Limeiros;;Brazil;3;17-34S;052-33W;;;;800;
83;470;----;Rio Verde;;Brazil;3;17-55S;050-55W;;;727;727;
83;479;----;Paracatu;;Brazil;3;17-13S;046-52W;;;711;;
83;481;----;Joao Pinheiro;;Brazil;3;17-42S;046-10W;;;760;760;
83;483;----;Pirapora;;Brazil;3;17-20S;044-57W;;;505;;
83;488;----;Itamarandiba;;Brazil;3;17-51S;042-51W;;;1097;;
83;492;----;Teofilo Otoni;;Brazil;3;17-51S;041-31W;;;356;;
83;497;SBCV;Caravelas ;;Brazil;3;17-39S;039-15W;17-38S;039-15W;11;;
83;498;----;Caravelas;;Brazil;3;17-44S;039-15W;17-44S;039-15W;3;3;
83;499;----;Abrolhos;;Brazil;3;17-58S;038-42W;;;36;38;
83;512;----;Coxim;;Brazil;3;18-30S;054-46W;;;287;;
83;513;----;Nhumirim;;Brazil;3;18-59S;056-39W;;;89;;
83;514;----;Capinopolis;;Brazil;3;18-41S;049-34W;;;621;;
83;522;----;Ipameri;;Brazil;3;17-43S;048-10W;;;751;752;
83;526;----;Catalao;;Brazil;3;18-11S;047-57W;;;840;;
83;531;----;Patos De Minas;;Brazil;3;18-36S;046-31W;;;940;;
83;536;----;Curvelo;;Brazil;3;18-46S;044-26W;;;;616;
83;538;----;Diamantina;;Brazil;3;18-14S;043-36W;;;1296;1297;
83;543;----;Governador Valadares;;Brazil;3;18-51S;041-56W;;;277;277;
83;550;----;Sao Mateus;;Brazil;3;18-42S;039-51W;;;25;;
83;552;SBCR;Corumba;;Brazil;3;19-05S;057-30W;;;130;;
83;554;----;Corumba Aeroporto ;;Brazil;3;19-00S;057-40W;;;141;142;
83;565;----;Paranaiba;;Brazil;3;19-42S;051-11W;;;331;;
83;566;----;Confis Intnl Airport;;Brazil;3;19-37S;043-34W;19-37S;043-34W;827;827;
83;570;----;Pompeu;;Brazil;3;19-13S;045-00W;;;691;691;
83;574;----;Frutal;;Brazil;3;20-02S;048-56W;;;543;;
83;576;SBUR;Uberaba;;Brazil;3;19-47S;047-58W;19-46S;047-57W;807;809;
83;577;----;Uberaba;;Brazil;3;19-45S;047-55W;;;743;743;
83;579;----;Araxa;;Brazil;3;19-34S;046-56W;;;1004;;
83;582;----;Bambui;;Brazil;3;20-00S;045-59W;;;661;;
83;583;SBBH;Belo Horizonte Aeroporto ;;Brazil;3;19-51S;043-57W;19-51S;043-57W;785;785;
83;586;----;Sete Lagoas;;Brazil;3;19-29S;044-15W;;;732;732;
83;587;SBCF;Belo Horizonte;;Brazil;3;19-56S;043-56W;;;850;;
83;589;----;Conceicao Do Mato Dentro;;Brazil;3;19-02S;043-26W;;;675;675;
83;592;----;Caratinga;;Brazil;3;19-48S;042-09W;;;609;;
83;595;----;Aimores;;Brazil;3;19-29S;041-04W;;;83;;
83;597;----;Linhares;;Brazil;3;19-24S;040-04W;;;28;28;
83;611;----;Campo Grande;;Brazil;3;20-27S;054-37W;;;530;;
83;612;SBCG;Campo Grande Aeroporto ;;Brazil;3;20-28S;054-40W;20-28S;054-40W;567;567;
83;615;----;Agua Clara;;Brazil;3;20-27S;052-53W;;;365;;
83;617;----;Urubupunga;;Brazil;3;20-48S;051-34W;;;;356;
83;618;----;Tres Lagoas;;Brazil;3;20-47S;051-42W;;;313;;
83;623;----;Votuporanga;;Brazil;3;20-25S;049-59W;;;503;503;
83;625;----;Barreto;;Brazil;3;20-38S;048-34W;;;0;;
83;630;----;Franca;;Brazil;3;20-33S;047-26W;;;1026;;
83;637;----;Oliveira;;Brazil;3;20-41S;044-49W;;;;966;
83;639;----;Caparao;;Brazil;3;20-31S;041-52W;;;843;843;
83;642;----;Vicosa;;Brazil;3;20-45S;042-51W;;;690;;
83;646;----;Cachoeiro Itapemirim;;Brazil;3;20-51S;041-06W;;;77;77;
83;648;----;Vitoria;;Brazil;3;20-19S;040-20W;;;36;;
83;649;SBVT;Vitoria Aeroporto ;;Brazil;3;20-16S;040-17W;20-16S;040-17W;4;4;
83;650;----;Trindade Ilha ;;Brazil;3;20-30S;029-19W;20-30S;029-19W;5;4;
83;654;----;Porto Murtinho;;Brazil;3;21-43S;057-53W;;;97;98;
83;659;----;Dourados;;Brazil;3;22-14S;054-49W;;;452;;
83;660;----;Marambaia;;Brazil;3;23-03S;043-36W;;;10;16;
83;663;----;Ponta Da Armacao;;Brazil;3;22-53S;043-02W;;;1;2;
83;668;----;Ribeirao Preto;;Brazil;3;21-11S;047-43W;;;;621;
83;669;----;Sao Simao;;Brazil;3;21-29S;047-33W;;;617;617;
83;671;SBYS;Pirassununga;;Brazil;3;21-59S;047-20W;21-59S;047-21W;597;598;
83;672;----;Aracatuba;;Brazil;3;21-12S;050-26W;;;;397;
83;674;----;Lins;;Brazil;3;21-40S;049-45W;;;;426;
83;676;----;Catanduva;;Brazil;3;21-08S;048-58W;;;536;;
83;681;SBPC;Pocos De Caldas;;Brazil;3;21-51S;046-34W;;;1260;;
83;683;----;Machado;;Brazil;3;21-40S;045-55W;;;873;873;
83;687;----;Lavras;;Brazil;3;21-14S;045-00W;;;919;;
83;688;----;Sao Joao Del Rei;;Brazil;3;21-08S;044-16W;;;;991;
83;689;SBBQ;Barbacena;;Brazil;3;21-15S;043-46W;;;1171;1171;
83;692;SBJF;Juiz De Fora;;Brazil;3;21-46S;043-21W;;;939;939;
83;695;----;Itaperuna;;Brazil;3;21-12S;041-53W;;;123;123;
83;698;SBCP;Campos;;Brazil;3;21-45S;041-20W;21-45S;041-20W;11;11;
83;700;----;Sao Tome;;Brazil;3;22-03S;041-03W;;;3;4;
83;702;----;Ponta Pora;;Brazil;3;22-32S;055-44W;;;650;;
83;703;SBPP;Ponta Pora Intl ;;Brazil;3;22-33S;055-42W;;;657;;
83;704;----;Ivinhema;;Brazil;3;22-19S;053-56W;;;369;;
83;708;SBGW;Guaratingueta;;Brazil;3;22-47S;045-12W;;;537;537;
83;714;----;Campos Do Jordao;;Brazil;3;22-44S;045-35W;;;1579;;
83;716;SBDN;Presidente Prudente;;Brazil;3;22-07S;051-23W;;;436;;
83;718;----;Cordeiro;;Brazil;3;22-02S;042-22W;;;485;485;
83;719;----;Cabo Frio;;Brazil;3;22-59S;042-02W;;;7;7;
83;721;SBKP;Campinas Aeroporto ;;Brazil;3;23-00S;047-08W;23-00S;047-08W;661;661;
83;722;SBBU;Bauru;;Brazil;3;22-19S;049-04W;;;590;;
83;726;SBSA;Sao Carlos;;Brazil;3;22-01S;047-53W;;;856;;
83;729;----;Campinas;;Brazil;3;22-54S;047-05W;;;;669;
83;732;----;Ouro Fino;;Brazil;3;22-17S;046-33W;;;;925;
83;736;----;Sao Lourenco;;Brazil;3;22-06S;045-01W;;;900;900;
83;738;SBRS;Resende;;Brazil;3;22-29S;044-28W;;;440;;
83;741;SBSC;Rio De Janeiro-Santa Cruz Ab ;;Brazil;3;22-56S;043-43W;22-56S;043-43W;3;3;
83;742;----;Vassouras;;Brazil;3;22-24S;043-40W;;;;437;
83;743;----;Rio De Janeiro;;Brazil;3;22-55S;043-10W;22-54S;043-10W;5;3;
83;744;----;Ilha Rasa;;Brazil;3;23-04S;043-09W;;;73;75;
83;745;----;Nova Friburgo;;Brazil;3;22-17S;042-32W;;;;856;
83;746;SBGL;Galeao;;Brazil;3;22-49S;043-15W;22-49S;043-15W;6;42;
83;748;SBAF;Afonsos Aeroporto ;;Brazil;3;22-52S;043-22W;;;34;;
83;755;SBRJ;Rio De Janeiro Aeroporto ;;Brazil;3;22-54S;043-10W;;;3;;
83;757;----;Tremembe;;Brazil;3;22-58S;045-33W;;;;545;
83;759;SBES;S. P. Aldeia Aerodrome ;;Brazil;3;22-49S;042-06W;;;10;11;
83;766;----;Londrina;;Brazil;3;23-23S;051-11W;;;566;;
83;767;SBMG;Maringa;;Brazil;3;23-25S;051-57W;;;542;542;
83;768;SBLO;Londrina Aeroporto ;;Brazil;3;23-20S;051-08W;23-20S;051-08W;569;570;
83;769;----;Jacarezinho;;Brazil;3;23-09S;049-58W;;;471;;
83;773;----;Avare;;Brazil;3;23-06S;048-55W;;;793;793;
83;774;----;Itapeva;;Brazil;3;23-57S;048-53W;;;647;;
83;775;----;Guaira;;Brazil;3;24-05S;054-15W;;;230;;
83;779;SBMT;Marte Civ / Mil ;;Brazil;3;23-31S;046-38W;;;722;;
83;780;SBSP;Sao Paulo/Congonhas Aeroporto;;Brazil;3;23-37S;046-39W;23-37S;046-39W;803;802;
83;781;----;Sao Paulo;;Brazil;3;23-30S;046-37W;;;792;;
83;782;----;Santos;;Brazil;3;23-55S;046-20W;;;14;;
83;783;----;Campo Mourao;;Brazil;3;24-03S;052-22W;;;616;;
83;784;----;Taubate;;Brazil;3;23-01S;045-34W;;;577;577;
83;786;----;Ubatuba;;Brazil;3;23-27S;045-04W;;;8;;
83;787;----;Moela;;Brazil;3;24-03S;046-16W;;;100;101;
83;788;----;Angra Dos Reis;;Brazil;3;23-01S;044-19W;;;;2;
83;811;----;Ivai;;Brazil;3;24-24S;050-50W;;;808;;
83;813;----;Castro;;Brazil;3;24-47S;050-00W;;;1009;1009;
83;814;----;Jaguariaiva;;Brazil;3;24-15S;049-42W;;;;923;
83;818;SBST;Santos Aeroporto ;;Brazil;3;23-56S;046-18W;;;3;3;
83;821;----;Iguape;;Brazil;3;24-43S;047-33W;;;;3;
83;827;SBFI;Foz Do Iguacu Aeroporto ;;Brazil;3;25-31S;054-35W;25-31S;054-35W;180;180;
83;828;----;Toledo;;Brazil;3;24-44S;053-44W;;;550;550;
83;831;----;S. Miguel Iguacu;;Brazil;3;25-20S;054-15W;;;290;290;
83;836;----;Irati;;Brazil;3;25-28S;050-38W;;;837;;
83;837;----;Ponta Grossa;;Brazil;3;25-06S;050-10W;;;;868;
83;840;SBCT;Curitiba Aeroporto ;;Brazil;3;25-31S;049-10W;25-31S;049-10W;908;908;
83;842;SBBI;Curitiba;;Brazil;3;25-26S;049-16W;;;924;;
83;844;SBPG;Paranagua;;Brazil;3;25-31S;048-31W;;;5;;
83;851;----;Sorocaba;;Brazil;3;23-29S;047-28W;;;632;;
83;857;----;Sorocaba;;Brazil;3;23-29S;047-27W;;;;631;
83;860;----;Palmas;;Brazil;3;26-29S;051-59W;;;1090;1090;
83;864;----;Porto Uniao;;Brazil;3;26-14S;051-04W;;;778;778;
83;867;----;Rio Negro;;Brazil;3;26-06S;049-48W;;;;824;
83;872;----;Indaial;;Brazil;3;26-54S;049-13W;;;68;;
83;874;----;Sao Francisco Do Sul;;Brazil;3;26-15S;048-39W;;;;72;
83;881;----;Irai;;Brazil;3;27-11S;053-14W;;;258;247;
83;883;----;Chapeco;;Brazil;3;27-07S;052-37W;;;679;679;
83;887;----;Campos Novos;;Brazil;3;27-24S;051-12W;;;947;947;
83;891;----;Lages;;Brazil;3;27-49S;050-20W;27-49S;050-20W;937;937;
83;895;----;Arvoredo;;Brazil;3;27-18S;048-21W;;;18;20;
83;897;----;Florianopolis;;Brazil;3;27-35S;048-34W;;;2;2;
83;899;SBFL;Florianopolis Aeroporto ;;Brazil;3;27-40S;048-33W;27-40S;048-33W;5;5;
83;907;----;Sao Luiz Gonzaga;;Brazil;3;28-24S;055-01W;;;245;;
83;912;----;Cruz Alta;;Brazil;3;28-38S;053-37W;;;464;464;
83;914;SBPF;Passo Fundo;;Brazil;3;28-15S;052-24W;;;684;;
83;916;----;Lagoa Vermelha;;Brazil;3;28-13S;051-32W;;;806;806;
83;918;----;Vacaria;;Brazil;3;28-33S;050-56W;;;955;955;
83;919;----;Bom Jesus;;Brazil;3;28-40S;050-26W;;;1048;;
83;920;----;S. Joaquim;;Brazil;3;28-17S;049-55W;;;1402;;
83;924;----;Laguna;;Brazil;3;28-29S;048-48W;;;;31;
83;925;----;Santa Marta;;Brazil;3;28-36S;048-49W;;;43;45;
83;927;----;Uruguaiana;;Brazil;3;29-45S;057-05W;;;62;;
83;928;SBUG;Uruguaiana Aeroporto ;;Brazil;3;29-47S;057-02W;29-47S;057-02W;74;74;
83;931;----;Alegrete;;Brazil;3;29-41S;055-31W;;;;121;
83;936;----;Santa Maria;;Brazil;3;29-42S;053-42W;;;95;;
83;937;SBSM;Santa Maria Aero-Porto ;;Brazil;3;29-43S;053-42W;;;85;;
83;941;----;Bento Goncalves;;Brazil;3;29-10S;051-25W;;;;619;
83;942;----;Caxias Do Sul;;Brazil;3;29-10S;051-12W;;;759;759;
83;948;----;Torres;;Brazil;3;29-20S;049-44W;;;31;;
83;952;----;Canoas;;Brazil;3;29-56S;051-08W;;;8;9;
83;953;----;Santana Do Livramento;;Brazil;3;30-53S;055-32W;;;231;231;
83;964;----;Encruzilhada Do Sul;;Brazil;3;30-32S;052-31W;;;428;;
83;967;SBCO;Porto Alegre;;Brazil;3;30-01S;051-13W;;;47;;
83;970;----;Mostardas;;Brazil;3;31-15S;050-54W;31-17S;050-54W;4;5;
83;971;SBPA;Porto Alegre Aero-Porto ;;Brazil;3;30-00S;051-11W;30-00S;051-11W;3;3;
83;980;----;Bage;;Brazil;3;31-20S;054-06W;;;242;;
83;981;SBBG;Bage Aeroporto ;;Brazil;3;31-21S;054-07W;31-21S;054-07W;180;180;
83;985;SBPK;Pelotas;;Brazil;3;31-52S;052-21W;;;13;13;
83;995;----;Rio Grande;;Brazil;3;32-01S;052-05W;;;2;;
83;997;----;St. Vitoria Do Palmar;;Brazil;3;33-31S;053-21W;;;37;24;
83;998;----;Chui;;Brazil;3;33-45S;053-22W;;;11;13;
84;001;----;Seymour Galapagos ;;Ecuador;3;00-27S;090-16W;;;16;;
84;008;SEST;San Cristobal Galapagos ;;Ecuador;3;00-54S;089-36W;00-54S;089-37W;6;6;P
84;013;----;Esmeraldas Las Palmas;;Ecuador;3;00-56N;079-40W;;;;;
84;018;SEES;Esmeraldas-Tachina;;Ecuador;3;00-58N;079-38W;00-59N;079-39W;7;8;P
84;027;SETU;Tulcan / El Rosal;;Ecuador;3;00-49N;077-42W;;;2950;;
84;043;SEIB;Ibarra / Atahualpa;;Ecuador;3;00-21N;078-08W;;;2228;;
84;063;----;Lago Agrio;;Ecuador;3;00-05N;076-52W;;;299;;
84;069;----;Sto. Dgo. De Los Colorados;;Ecuador;3;00-15S;079-12W;;;660;;
84;071;SEQU;Quito / Mariscal Sucre;;Ecuador;3;00-09S;078-29W;00-08S;078-29W;2811;2812;P
84;088;----;Izobamba-Santa Catalina;;Ecuador;3;00-22S;078-33W;;;3058;;
84;099;----;Coca;;Ecuador;3;00-27S;076-57W;;;220;;
84;101;SEBC;Bahia De Caraquez;;Ecuador;3;00-35S;080-24W;;;3;;
84;117;SEMT;Manta;;Ecuador;3;00-57S;080-41W;;;13;14;P
84;123;SELT;Latacunga;;Ecuador;3;00-55S;078-37W;;;2785;;
84;131;SETI;Tiputini ;;Ecuador;3;00-47S;075-31W;;;220;;
84;132;----;Nuevo Rocafuerte;;Ecuador;3;00-55S;075-24W;;;215;;
84;135;----;Porto Viejo-Granja;;Ecuador;3;01-02S;080-26W;;;44;;P
84;137;----;Portoviejo-Aeropuerto;;Ecuador;3;01-02S;080-27W;;;44;;
84;140;----;Pichilingue;;Ecuador;3;01-06S;079-28W;;;73;;P
84;147;SEAM;Ambato / Chachoan;;Ecuador;3;01-12S;078-34W;;;2520;;
84;160;----;Ambato-Granja;;Ecuador;3;01-15S;078-37W;;;2680;;
84;163;SEPA;Pastaza / Rio Amazonas;;Ecuador;3;01-30S;078-03W;;;1043;1054;P
84;176;----;Riobamba / Chimborazo;;Ecuador;3;01-38S;078-40W;;;2796;;
84;179;----;El Puyo;;Ecuador;3;01-30S;077-57W;;;950;;
84;200;SESA;Salinas / General Ulpiano Paez;;Ecuador;3;02-12S;080-59W;;;4;8;P
84;202;----;Milagro;;Ecuador;3;02-07S;079-36W;;;13;;
84;203;SEGU;Guayaquil / Simon Bolivar;;Ecuador;3;02-09S;079-53W;02-09S;079-53W;4;9;P
84;226;----;Canar;;Ecuador;3;02-33S;078-56W;;;3120;;
84;239;SECU;Cuenca / Mariscal Lamar;;Ecuador;3;02-53S;078-59W;02-53S;078-58W;2530;2531;P
84;248;SEMH;Machala / General M. Serrano;;Ecuador;3;03-15S;079-58W;;;4;10;
84;265;SELO;Catamayo / Camilo Ponce Enriquez;;Ecuador;3;04-00S;079-22W;;;1239;1238;P
84;270;----;Loja / La Argelia;;Ecuador;3;04-02S;079-12W;;;2040;;
84;279;SEMA;Macara / J. M. Velasco I.;;Ecuador;3;04-22S;079-56W;;;430;;
84;331;----;Andoas;;Peru;3;02-54S;076-24W;;;;100;
84;347;----;Huambos;;Peru;3;06-27S;078-58W;;;2200;2201;
84;370;SPME;Tumbes;;Peru;3;03-33S;080-24W;;;25;27;
84;377;SPQT;Iquitos;;Peru;3;03-45S;073-15W;03-45S;073-15W;125;126;
84;390;SPYL;Talara;;Peru;3;04-34S;081-15W;04-34S;081-15W;85;90;
84;396;----;Requena;;Peru;3;05-03S;073-51W;;;200;201;
84;401;SPUR;Piura;;Peru;3;05-11S;080-36W;;;49;55;
84;405;----;Huancabamba;;Peru;3;05-14S;079-27W;;;;1552;
84;425;SPMS;Yurimaguas;;Peru;3;05-54S;076-05W;;;179;184;
84;435;----;Moyobamba;;Peru;3;06-02S;076-58W;;;832;833;
84;440;SPJA;Rioja;;Peru;3;06-03S;077-09W;;;792;;
84;444;SPPY;Chachapoyas;;Peru;3;06-13S;077-50W;;;2540;2540;
84;452;SPHI;Chiclayo;;Peru;3;06-47S;079-50W;06-47S;079-50W;29;34;
84;455;SPST;Tarapoto;;Peru;3;06-27S;076-23W;;;281;282;
84;472;SPJR;Cajamarca;;Peru;3;07-08S;078-28W;;;2620;2622;
84;474;SPJI;Juanjui;;Peru;3;07-13S;076-43W;;;350;363;
84;478;----;Contamana;;Peru;3;07-20S;075-01W;;;134;135;
84;501;SPRU;Trujillo;;Peru;3;08-06S;079-02W;;;26;30;
84;505;----;Santiago De Chuco;;Peru;3;08-08S;078-10W;;;3129;3130;
84;515;SPCL;Pucallpa;;Peru;3;08-25S;074-36W;08-22S;074-35W;148;149;
84;531;SPEO;Chimbote;;Peru;3;09-10S;078-31W;;;20;21;
84;534;SPGM;Tingo Maria;;Peru;3;09-08S;075-57W;;;664;665;
84;542;SPHZ;Anta Huaraz ;;Peru;3;09-21S;077-36W;;;2750;2760;
84;545;----;Llata;;Peru;3;09-33S;076-47W;;;3429;3430;
84;560;----;Puerto Esperanza;;Peru;3;09-45S;070-45W;;;350;351;
84;564;SPNC;Huanuco;;Peru;3;09-54S;075-45W;;;1859;1860;
84;567;----;Puerto Bermudez;;Peru;3;10-18S;074-54W;;;300;301;
84;570;----;Cerro De Pasco;;Peru;3;10-41S;076-15W;;;4333;4334;
84;593;SPAY;Atalaya;;Peru;3;10-44S;073-47W;;;450;451;
84;600;----;Matucana;;Peru;3;11-50S;076-23W;;;2378;2379;
84;628;SPIM;Lima-Callao / Aerop. Internacional Jorgechavez;;Peru;3;12-00S;077-07W;12-01S;077-02W;12;13;
84;630;----;Huayao;;Peru;3;12-02S;075-19W;;;3350;3351;
84;658;SPTU;Puerto Maldonado;;Peru;3;12-38S;069-12W;;;265;266;
84;670;----;Quillabamba;;Peru;3;12-53S;072-44W;;;950;951;
84;673;SPHO;Ayacucho;;Peru;3;13-08S;074-13W;;;2740;2749;
84;677;----;Quincemil;;Peru;3;13-16S;070-40W;;;619;634;
